Loja,Referência,Reduzido,EAN,Tipo Produto,Descrição,Categoria,Atributo,Estação,Marca,Genero,Colecao,Quantidade em Estoque,Quantidade Empenhada,Disponivel,URL Imagem,Preço de venda do Unitário,Preço de venda do Estoque,Custo Estoque,Data Estoque
RITMI STUDIO NACOES SHOPPING,REST1534.1_172656,REST1534.119-1223GG,7890400099161.0,,REST1534.1 - REGATA COM VISTA FUNCIONAL,REGATA,Cor19-1223 - GG,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,-1.0,0.0,-1.0,https://placehold.co/600x400?text=Sem_Imagem,139.9,-139.9,0.0,21-03-2026
RITMI STUDIO NACOES SHOPPING,REST1534.1_172656,REST1534.119-1223P,7890400099130.0,,REST1534.1 - REGATA COM VISTA FUNCIONAL,REGATA,Cor19-1223 - P,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,-2.0,0.0,-2.0,https://placehold.co/600x400?text=Sem_Imagem,139.9,-279.8,0.0,22-03-2026
RITMI STUDIO NACOES SHOPPING,REST1534.1_172656,REST1534.119-1223PP,7890400099123.0,,REST1534.1 - REGATA COM VISTA FUNCIONAL,REGATA,Cor19-1223 - PP,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,-1.0,0.0,-1.0,https://placehold.co/600x400?text=Sem_Imagem,139.9,-139.9,0.0,20-03-2026
RITMI STUDIO NACOES SHOPPING,REST1534.2_172657,REST1534.217-6009G,7890400097754.0,,REST1534.2 - SAIA COM FENDAS LATERAIS E AMARRAÇÃO,SAIA,Cor17-6009 - G,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,-2.0,0.0,-2.0,https://placehold.co/600x400?text=Sem_Imagem,159.9,-319.8,0.0,21-03-2026
RITMI STUDIO NACOES SHOPPING,REST1534.2_172657,REST1534.217-6009P,7890400097730.0,,REST1534.2 - SAIA COM FENDAS LATERAIS E AMARRAÇÃO,SAIA,Cor17-6009 - P,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,-1.0,0.0,-1.0,https://placehold.co/600x400?text=Sem_Imagem,159.9,-159.9,0.0,23-03-2026
RITMI STUDIO NACOES SHOPPING,REST1534.2_172657,REST1534.219-1223G,7890400097808.0,,REST1534.2 - SAIA COM FENDAS LATERAIS E AMARRAÇÃO,SAIA,Cor19-1223 - G,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,-1.0,0.0,-1.0,https://placehold.co/600x400?text=Sem_Imagem,159.9,-159.9,0.0,20-03-2026
RITMI STUDIO NACOES SHOPPING,REST1534.2_172657,REST1534.219-1223GG,7890400097815.0,,REST1534.2 - SAIA COM FENDAS LATERAIS E AMARRAÇÃO,SAIA,Cor19-1223 - GG,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,-1.0,0.0,-1.0,https://placehold.co/600x400?text=Sem_Imagem,159.9,-159.9,0.0,21-03-2026
RITMI STUDIO NACOES SHOPPING,REST1534.2_172657,REST1534.219-1223P,7890400097785.0,,REST1534.2 - SAIA COM FENDAS LATERAIS E AMARRAÇÃO,SAIA,Cor19-1223 - P,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,-2.0,0.0,-2.0,https://placehold.co/600x400?text=Sem_Imagem,159.9,-319.8,0.0,22-03-2026
RITMI STUDIO NACOES SHOPPING,REST1536.1_172662,REST1536.114-3207G,7890400094302.0,,REST1536.1 - REGATA COM DETALHES EM RENDA,REGATA,Cor14-3207 - G,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,3.0,0.0,3.0,https://placehold.co/600x400?text=Sem_Imagem,109.9,329.7,121.74,13-02-2026
RITMI STUDIO NACOES SHOPPING,REST1536.1_172662,REST1536.114-3207GG,7890400094319.0,,REST1536.1 - REGATA COM DETALHES EM RENDA,REGATA,Cor14-3207 - GG,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,2.0,0.0,2.0,https://placehold.co/600x400?text=Sem_Imagem,109.9,219.8,81.16,13-02-2026
RITMI STUDIO NACOES SHOPPING,REST1536.1_172662,REST1536.114-3207M,7890400094296.0,,REST1536.1 - REGATA COM DETALHES EM RENDA,REGATA,Cor14-3207 - M,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,4.0,0.0,4.0,https://placehold.co/600x400?text=Sem_Imagem,109.9,439.6,162.32,27-02-2026
RITMI STUDIO NACOES SHOPPING,REST1536.1_172662,REST1536.114-3207P,7890400094289.0,,REST1536.1 - REGATA COM DETALHES EM RENDA,REGATA,Cor14-3207 - P,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,4.0,0.0,4.0,https://placehold.co/600x400?text=Sem_Imagem,109.9,439.6,162.32,21-03-2026
RITMI STUDIO NACOES SHOPPING,REST1536.1_172662,REST1536.115-3919G,7890400094357.0,,REST1536.1 - REGATA COM DETALHES EM RENDA,REGATA,Cor15-3919 - G,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,5.0,0.0,5.0,https://placehold.co/600x400?text=Sem_Imagem,109.9,549.5,202.9,13-02-2026
RITMI STUDIO NACOES SHOPPING,REST1536.1_172662,REST1536.115-3919GG,7890400094364.0,,REST1536.1 - REGATA COM DETALHES EM RENDA,REGATA,Cor15-3919 - GG,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,3.0,0.0,3.0,https://placehold.co/600x400?text=Sem_Imagem,109.9,329.7,121.74,13-02-2026
RITMI STUDIO NACOES SHOPPING,REST1536.1_172662,REST1536.115-3919M,7890400094340.0,,REST1536.1 - REGATA COM DETALHES EM RENDA,REGATA,Cor15-3919 - M,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,8.0,0.0,8.0,https://placehold.co/600x400?text=Sem_Imagem,109.9,879.2,324.64,26-02-2026
RITMI STUDIO NACOES SHOPPING,REST1536.1_172662,REST1536.115-3919P,7890400094333.0,,REST1536.1 - REGATA COM DETALHES EM RENDA,REGATA,Cor15-3919 - P,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,6.0,0.0,6.0,https://placehold.co/600x400?text=Sem_Imagem,109.9,659.4,243.48,12-03-2026
RITMI STUDIO NACOES SHOPPING,REST1536.1_172662,REST1536.115-3919PP,7890400094326.0,,REST1536.1 - REGATA COM DETALHES EM RENDA,REGATA,Cor15-3919 - PP,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,3.0,0.0,3.0,https://placehold.co/600x400?text=Sem_Imagem,109.9,329.7,121.74,13-02-2026
RITMI STUDIO NACOES SHOPPING,REST1536.2_172669,REST1536.214-3207G,7890400094401.0,,REST1536.2 - CALÇA BÁSICA COM CÓS DE ELÁSTICO,CALÇA,Cor14-3207 - G,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,3.0,0.0,3.0,https://placehold.co/600x400?text=Sem_Imagem,139.9,419.7,307.35,27-02-2026
RITMI STUDIO NACOES SHOPPING,REST1536.2_172669,REST1536.214-3207GG,7890400094418.0,,REST1536.2 - CALÇA BÁSICA COM CÓS DE ELÁSTICO,CALÇA,Cor14-3207 - GG,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,2.0,0.0,2.0,https://placehold.co/600x400?text=Sem_Imagem,139.9,279.8,130.0,13-02-2026
RITMI STUDIO NACOES SHOPPING,REST1536.2_172669,REST1536.214-3207M,7890400094395.0,,REST1536.2 - CALÇA BÁSICA COM CÓS DE ELÁSTICO,CALÇA,Cor14-3207 - M,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,4.0,0.0,4.0,https://placehold.co/600x400?text=Sem_Imagem,139.9,559.6,260.0,27-02-2026
RITMI STUDIO NACOES SHOPPING,REST1536.2_172669,REST1536.214-3207P,7890400094388.0,,REST1536.2 - CALÇA BÁSICA COM CÓS DE ELÁSTICO,CALÇA,Cor14-3207 - P,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,4.0,0.0,4.0,https://placehold.co/600x400?text=Sem_Imagem,139.9,559.6,260.0,14-03-2026
RITMI STUDIO NACOES SHOPPING,REST1536.2_172669,REST1536.214-3207PP,7890400094371.0,,REST1536.2 - CALÇA BÁSICA COM CÓS DE ELÁSTICO,CALÇA,Cor14-3207 - PP,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,139.9,139.9,65.0,21-03-2026
RITMI STUDIO NACOES SHOPPING,REST1536.2_172669,REST1536.215-3919G,7890400094456.0,,REST1536.2 - CALÇA BÁSICA COM CÓS DE ELÁSTICO,CALÇA,Cor15-3919 - G,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,5.0,0.0,5.0,https://placehold.co/600x400?text=Sem_Imagem,139.9,699.5,325.0,13-02-2026
RITMI STUDIO NACOES SHOPPING,REST1536.2_172669,REST1536.215-3919GG,7890400094463.0,,REST1536.2 - CALÇA BÁSICA COM CÓS DE ELÁSTICO,CALÇA,Cor15-3919 - GG,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,3.0,0.0,3.0,https://placehold.co/600x400?text=Sem_Imagem,139.9,419.7,195.0,13-02-2026
RITMI STUDIO NACOES SHOPPING,REST1536.2_172669,REST1536.215-3919M,7890400094449.0,,REST1536.2 - CALÇA BÁSICA COM CÓS DE ELÁSTICO,CALÇA,Cor15-3919 - M,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,9.0,0.0,9.0,https://placehold.co/600x400?text=Sem_Imagem,139.9,1259.1,585.0,13-02-2026
RITMI STUDIO NACOES SHOPPING,REST1536.2_172669,REST1536.215-3919P,7890400094432.0,,REST1536.2 - CALÇA BÁSICA COM CÓS DE ELÁSTICO,CALÇA,Cor15-3919 - P,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,7.0,0.0,7.0,https://placehold.co/600x400?text=Sem_Imagem,139.9,979.3,455.0,13-02-2026
RITMI STUDIO NACOES SHOPPING,REST1536.2_172669,REST1536.215-3919PP,7890400094425.0,,REST1536.2 - CALÇA BÁSICA COM CÓS DE ELÁSTICO,CALÇA,Cor15-3919 - PP,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,3.0,0.0,3.0,https://placehold.co/600x400?text=Sem_Imagem,139.9,419.7,195.0,13-02-2026
RITMI STUDIO NACOES SHOPPING,REST1537_172667,REST153718-4028G,7890400096351.0,,REST1537 - VESTIDO MANGA CURTA C/ FRANZIDOS,VESTIDO,Cor18-4028 - G,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,4.0,0.0,4.0,https://placehold.co/600x400?text=Sem_Imagem,199.9,799.6,256.52,01-03-2026
RITMI STUDIO NACOES SHOPPING,REST1537_172667,REST153718-4028GG,7890400096368.0,,REST1537 - VESTIDO MANGA CURTA C/ FRANZIDOS,VESTIDO,Cor18-4028 - GG,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,3.0,0.0,3.0,https://placehold.co/600x400?text=Sem_Imagem,199.9,599.7,192.39,20-02-2026
RITMI STUDIO NACOES SHOPPING,REST1537_172667,REST153718-4028M,7890400096344.0,,REST1537 - VESTIDO MANGA CURTA C/ FRANZIDOS,VESTIDO,Cor18-4028 - M,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,8.0,0.0,8.0,https://placehold.co/600x400?text=Sem_Imagem,199.9,1599.2,513.04,13-03-2026
RITMI STUDIO NACOES SHOPPING,REST1537_172667,REST153718-4028P,7890400096337.0,,REST1537 - VESTIDO MANGA CURTA C/ FRANZIDOS,VESTIDO,Cor18-4028 - P,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,7.0,0.0,7.0,https://placehold.co/600x400?text=Sem_Imagem,199.9,1399.3,448.91,20-02-2026
RITMI STUDIO NACOES SHOPPING,REST1537_172667,REST153718-4028PP,7890400096320.0,,REST1537 - VESTIDO MANGA CURTA C/ FRANZIDOS,VESTIDO,Cor18-4028 - PP,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,3.0,0.0,3.0,https://placehold.co/600x400?text=Sem_Imagem,199.9,599.7,192.39,20-02-2026
RITMI STUDIO NACOES SHOPPING,REST1537_172667,REST153719-0000G,7890400096405.0,,REST1537 - VESTIDO MANGA CURTA C/ FRANZIDOS,VESTIDO,Cor19-0000 - G,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,4.0,0.0,4.0,https://placehold.co/600x400?text=Sem_Imagem,199.9,799.6,256.52,04-03-2026
RITMI STUDIO NACOES SHOPPING,REST1537_172667,REST153719-0000M,7890400096399.0,,REST1537 - VESTIDO MANGA CURTA C/ FRANZIDOS,VESTIDO,Cor19-0000 - M,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,9.0,0.0,9.0,https://placehold.co/600x400?text=Sem_Imagem,199.9,1799.1,577.17,06-03-2026
RITMI STUDIO NACOES SHOPPING,REST1537_172667,REST153719-0000P,7890400096382.0,,REST1537 - VESTIDO MANGA CURTA C/ FRANZIDOS,VESTIDO,Cor19-0000 - P,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,4.0,0.0,4.0,https://placehold.co/600x400?text=Sem_Imagem,199.9,799.6,256.52,06-03-2026
RITMI STUDIO NACOES SHOPPING,REST1537_172667,REST153719-0000PP,7890400096375.0,,REST1537 - VESTIDO MANGA CURTA C/ FRANZIDOS,VESTIDO,Cor19-0000 - PP,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,3.0,0.0,3.0,https://placehold.co/600x400?text=Sem_Imagem,199.9,599.7,192.39,13-02-2026
RITMI STUDIO NACOES SHOPPING,REST1539_172693,REST153919-0000G,7890400097907.0,,REST1539 - VESTIDO BICOLOR ALÇAS FINAS,,Cor19-0000 - G,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,2.0,0.0,2.0,https://placehold.co/600x400?text=Sem_Imagem,199.9,399.8,121.7,20-03-2026
RITMI STUDIO NACOES SHOPPING,REST1539_172693,REST153919-0000GG,7890400097914.0,,REST1539 - VESTIDO BICOLOR ALÇAS FINAS,,Cor19-0000 - GG,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,2.0,0.0,2.0,https://placehold.co/600x400?text=Sem_Imagem,199.9,399.8,121.7,12-03-2026
RITMI STUDIO NACOES SHOPPING,REST1539_172693,REST153919-0000M,7890400097891.0,,REST1539 - VESTIDO BICOLOR ALÇAS FINAS,,Cor19-0000 - M,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,199.9,199.9,60.85,17-03-2026
RITMI STUDIO NACOES SHOPPING,REST1539_172693,REST153919-0000P,7890400097884.0,,REST1539 - VESTIDO BICOLOR ALÇAS FINAS,,Cor19-0000 - P,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,4.0,0.0,4.0,https://placehold.co/600x400?text=Sem_Imagem,199.9,799.6,247.2,21-03-2026
RITMI STUDIO NACOES SHOPPING,REST1539_172693,REST153919-4024GG,7890400097969.0,,REST1539 - VESTIDO BICOLOR ALÇAS FINAS,,Cor19-4024 - GG,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,199.9,199.9,61.8,13-03-2026
RITMI STUDIO NACOES SHOPPING,REST1539_172693,REST153919-4024M,7890400097945.0,,REST1539 - VESTIDO BICOLOR ALÇAS FINAS,,Cor19-4024 - M,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,2.0,0.0,2.0,https://placehold.co/600x400?text=Sem_Imagem,199.9,399.8,123.6,22-03-2026
RITMI STUDIO NACOES SHOPPING,REST1539_172693,REST153919-4024P,7890400097938.0,,REST1539 - VESTIDO BICOLOR ALÇAS FINAS,,Cor19-4024 - P,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,4.0,0.0,4.0,https://placehold.co/600x400?text=Sem_Imagem,199.9,799.6,247.2,20-03-2026
RITMI STUDIO NACOES SHOPPING,REST1539_172693,REST153919-4024PP,7890400097921.0,,REST1539 - VESTIDO BICOLOR ALÇAS FINAS,,Cor19-4024 - PP,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,199.9,199.9,61.8,14-03-2026
RITMI STUDIO NACOES SHOPPING,REST1540_172857,REST154011-0602G,7890400097600.0,,REST1540 - BLUSA ESTAMPADA COM BABADO,,Cor11-0602 - G,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,5.0,0.0,5.0,,159.9,799.5,236.6,20-03-2026
RITMI STUDIO NACOES SHOPPING,REST1540_172857,REST154011-0602GG,7890400097617.0,,REST1540 - BLUSA ESTAMPADA COM BABADO,,Cor11-0602 - GG,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,3.0,0.0,3.0,,159.9,479.7,141.96,20-03-2026
RITMI STUDIO NACOES SHOPPING,REST1540_172857,REST154011-0602M,7890400097594.0,,REST1540 - BLUSA ESTAMPADA COM BABADO,,Cor11-0602 - M,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,8.0,0.0,8.0,,159.9,1279.2,378.56,21-03-2026
RITMI STUDIO NACOES SHOPPING,REST1540_172857,REST154011-0602P,7890400097587.0,,REST1540 - BLUSA ESTAMPADA COM BABADO,,Cor11-0602 - P,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,8.0,0.0,8.0,,159.9,1279.2,378.56,20-03-2026
RITMI STUDIO NACOES SHOPPING,REST1540_172857,REST154011-0602PP,7890400097570.0,,REST1540 - BLUSA ESTAMPADA COM BABADO,,Cor11-0602 - PP,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,3.0,0.0,3.0,,159.9,479.7,141.96,20-03-2026
RITMI STUDIO NACOES SHOPPING,REST1541_172871,REST154115-1308G,7890400096559.0,,REST1541 - VESTIDO MIDI CACHECOUER,,Cor15-1308 - G,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,5.0,0.0,5.0,https://placehold.co/600x400?text=Sem_Imagem,169.9,849.5,238.15,20-02-2026
RITMI STUDIO NACOES SHOPPING,REST1541_172871,REST154115-1308GG,7890400096566.0,,REST1541 - VESTIDO MIDI CACHECOUER,,Cor15-1308 - GG,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,2.0,0.0,2.0,https://placehold.co/600x400?text=Sem_Imagem,169.9,339.8,95.26,22-03-2026
RITMI STUDIO NACOES SHOPPING,REST1541_172871,REST154115-1308M,7890400096542.0,,REST1541 - VESTIDO MIDI CACHECOUER,,Cor15-1308 - M,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,10.0,0.0,10.0,https://placehold.co/600x400?text=Sem_Imagem,169.9,1699.0,476.3,20-02-2026
RITMI STUDIO NACOES SHOPPING,REST1541_172871,REST154115-1308P,7890400096535.0,,REST1541 - VESTIDO MIDI CACHECOUER,,Cor15-1308 - P,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,8.0,0.0,8.0,https://placehold.co/600x400?text=Sem_Imagem,169.9,1359.2,381.04,20-02-2026
RITMI STUDIO NACOES SHOPPING,REST1541_172871,REST154115-1308PP,7890400096528.0,,REST1541 - VESTIDO MIDI CACHECOUER,,Cor15-1308 - PP,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,3.0,0.0,3.0,https://placehold.co/600x400?text=Sem_Imagem,169.9,509.7,142.89,20-02-2026
RITMI STUDIO NACOES SHOPPING,REST1541_172871,REST154117-5912G,7890400096603.0,,REST1541 - VESTIDO MIDI CACHECOUER,,Cor17-5912 - G,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,169.9,169.9,47.63,03-03-2026
RITMI STUDIO NACOES SHOPPING,REST1541_172871,REST154117-5912GG,7890400096610.0,,REST1541 - VESTIDO MIDI CACHECOUER,,Cor17-5912 - GG,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,2.0,0.0,2.0,https://placehold.co/600x400?text=Sem_Imagem,169.9,339.8,95.26,16-03-2026
RITMI STUDIO NACOES SHOPPING,REST1541_172871,REST154117-5912M,7890400096597.0,,REST1541 - VESTIDO MIDI CACHECOUER,,Cor17-5912 - M,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,8.0,0.0,8.0,https://placehold.co/600x400?text=Sem_Imagem,169.9,1359.2,381.04,16-03-2026
RITMI STUDIO NACOES SHOPPING,REST1541_172871,REST154117-5912P,7890400096580.0,,REST1541 - VESTIDO MIDI CACHECOUER,,Cor17-5912 - P,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,8.0,0.0,8.0,https://placehold.co/600x400?text=Sem_Imagem,169.9,1359.2,381.04,20-02-2026
RITMI STUDIO NACOES SHOPPING,REST1541_172871,REST154117-5912PP,7890400096573.0,,REST1541 - VESTIDO MIDI CACHECOUER,,Cor17-5912 - PP,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,3.0,0.0,3.0,https://placehold.co/600x400?text=Sem_Imagem,169.9,509.7,142.89,20-02-2026
RITMI STUDIO NACOES SHOPPING,REST1542.1_173192,REST1542.118-0937G,7890400097402.0,,REST1542.1 - REGATA XADREZ ALÇAS FINAS,,Cor18-0937 - G,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,7.0,0.0,7.0,https://placehold.co/600x400?text=Sem_Imagem,129.9,909.3,257.25,20-02-2026
RITMI STUDIO NACOES SHOPPING,REST1542.1_173192,REST1542.118-0937GG,7890400097419.0,,REST1542.1 - REGATA XADREZ ALÇAS FINAS,,Cor18-0937 - GG,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,4.0,0.0,4.0,https://placehold.co/600x400?text=Sem_Imagem,129.9,519.6,147.0,20-02-2026
RITMI STUDIO NACOES SHOPPING,REST1542.1_173192,REST1542.118-0937M,7890400097396.0,,REST1542.1 - REGATA XADREZ ALÇAS FINAS,,Cor18-0937 - M,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,9.0,0.0,9.0,https://placehold.co/600x400?text=Sem_Imagem,129.9,1169.1,330.75,08-03-2026
RITMI STUDIO NACOES SHOPPING,REST1542.1_173192,REST1542.118-0937P,7890400097389.0,,REST1542.1 - REGATA XADREZ ALÇAS FINAS,,Cor18-0937 - P,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,10.0,0.0,10.0,https://placehold.co/600x400?text=Sem_Imagem,129.9,1299.0,367.5,20-02-2026
RITMI STUDIO NACOES SHOPPING,REST1542.1_173192,REST1542.118-0937PP,7890400097372.0,,REST1542.1 - REGATA XADREZ ALÇAS FINAS,,Cor18-0937 - PP,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,2.0,0.0,2.0,https://placehold.co/600x400?text=Sem_Imagem,129.9,259.8,73.5,11-03-2026
RITMI STUDIO NACOES SHOPPING,REST1542.2_172873,REST1542.218-0937G,7890400097501.0,,REST1542.2 - SAIA MIDI XADREZ,,Cor18-0937 - G,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,6.0,0.0,6.0,https://placehold.co/600x400?text=Sem_Imagem,199.9,1199.4,369.6,11-03-2026
RITMI STUDIO NACOES SHOPPING,REST1542.2_172873,REST1542.218-0937GG,7890400097518.0,,REST1542.2 - SAIA MIDI XADREZ,,Cor18-0937 - GG,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,4.0,0.0,4.0,https://placehold.co/600x400?text=Sem_Imagem,199.9,799.6,246.4,20-02-2026
RITMI STUDIO NACOES SHOPPING,REST1542.2_172873,REST1542.218-0937M,7890400097495.0,,REST1542.2 - SAIA MIDI XADREZ,,Cor18-0937 - M,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,9.0,0.0,9.0,https://placehold.co/600x400?text=Sem_Imagem,199.9,1799.1,554.4,15-03-2026
RITMI STUDIO NACOES SHOPPING,REST1542.2_172873,REST1542.218-0937P,7890400097488.0,,REST1542.2 - SAIA MIDI XADREZ,,Cor18-0937 - P,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,7.0,0.0,7.0,https://placehold.co/600x400?text=Sem_Imagem,199.9,1399.3,431.2,15-03-2026
RITMI STUDIO NACOES SHOPPING,REST1542.2_172873,REST1542.218-0937PP,7890400097471.0,,REST1542.2 - SAIA MIDI XADREZ,,Cor18-0937 - PP,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,2.0,0.0,2.0,https://placehold.co/600x400?text=Sem_Imagem,199.9,399.8,123.2,11-03-2026
RITMI STUDIO NACOES SHOPPING,REST1542.2_172873,REST1542.21P,7890400097433.0,,REST1542.2 - SAIA MIDI XADREZ,,Cor1 - P,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,-1.0,0.0,-1.0,https://placehold.co/600x400?text=Sem_Imagem,199.9,-199.9,0.0,15-03-2026
RITMI STUDIO NACOES SHOPPING,REST1544.1_173195,REST1544.118-3922G,7890400098003.0,,REST1544.1 - COLETE AMARRAÇÃO COSTAS,,Cor18-3922 - G,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,2.0,0.0,2.0,https://placehold.co/600x400?text=Sem_Imagem,149.9,299.8,80.72,22-03-2026
RITMI STUDIO NACOES SHOPPING,REST1544.1_173195,REST1544.118-3922M,7890400097990.0,,REST1544.1 - COLETE AMARRAÇÃO COSTAS,,Cor18-3922 - M,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,5.0,0.0,5.0,https://placehold.co/600x400?text=Sem_Imagem,149.9,749.5,201.8,18-03-2026
RITMI STUDIO NACOES SHOPPING,REST1544.1_173195,REST1544.118-3922P,7890400097983.0,,REST1544.1 - COLETE AMARRAÇÃO COSTAS,,Cor18-3922 - P,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,4.0,0.0,4.0,https://placehold.co/600x400?text=Sem_Imagem,149.9,599.6,161.44,22-03-2026
RITMI STUDIO NACOES SHOPPING,REST1544.1_173195,REST1544.118-3922PP,7890400097976.0,,REST1544.1 - COLETE AMARRAÇÃO COSTAS,,Cor18-3922 - PP,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,149.9,149.9,40.36,01-03-2026
RITMI STUDIO NACOES SHOPPING,REST1544.1_173195,REST1544.119-0000G,7890400098041.0,,REST1544.1 - COLETE AMARRAÇÃO COSTAS,,Cor19-0000 - G,RITMI STUDIO INVERNO 2026,RITMI STUDIO,Feminino Adulto,,6.0,0.0,6.0,https://placehold.co/600x400?text=Sem_Imagem,149.9,899.4,242.16,20-02-2026
